ID,Sales
T1204800,68056.31
T1204801,50628.047
T1204802,45881.473
T1204803,78450.414
T1204804,20765.666
T1204805,29249.371
T1204806,46941.633
T1204807,44671.777
T1204808,34422.582
T1204809,27812.547
T1204810,50941.543
T1204811,38362.34
T1204812,41056.88
T1204813,21534.871
T1204814,38193.88
T1204815,21122.225
T1204816,45296.777
T1204817,47673.977
T1204818,58505.184
T1204819,46374.785
T1204820,23460.928
T1204821,28087.803
T1204822,49988.98
T1204823,25629.533
T1204824,43217.785
T1204825,28092.912
T1204826,46205.02
T1204827,38823.734
T1204828,20277.764
T1204829,27777.812
T1204830,44940.48
T1204831,38110.125
T1204832,38678.215
T1204833,30392.686
T1204834,45668.574
T1204835,47441.203
T1204836,67394.914
T1204837,46651.66
T1204838,53287.957
T1204839,55555.914
T1204840,53606.902
T1204841,46303.008
T1204842,78026.47
T1204843,30172.127
T1204844,49800.16
T1204845,38214.266
T1204846,39932.66
T1204847,53512.723
T1204848,37677.562
T1204849,27867.182
T1204850,40263.04
T1204851,37781.73
T1204852,56416.42
T1204853,74932.984
T1204854,25343.229
T1204855,41513.305
T1204856,52416.977
T1204857,43103.68
T1204858,57821.785
T1204859,63263.22
T1204860,38870.406
T1204861,24536.91
T1204862,37776.3
T1204863,33027.234
T1204864,47032.69
T1204865,49024.14
T1204866,24279.451
T1204867,75128.72
T1204868,51112.863
T1204869,47964.84
T1204870,46256.79
T1204871,37202.625
T1204872,39801.51
T1204873,54718.707
T1204874,80117.375
T1204875,73336.8
T1204876,89011.07
T1204877,32001.39
T1204878,43968.215
T1204879,51569.09
T1204880,34865.58
T1204881,26407.3
T1204882,42456.652
T1204883,43948.727
T1204884,45671.812
T1204885,47991.887
T1204886,38024.594
T1204887,45315.184
T1204888,53341.332
T1204889,45333.277
T1204890,46683.734
T1204891,106150.92
T1204892,71733.78
T1204893,57937.008
T1204894,71639.43
T1204895,42430.207
T1204896,30396.14
T1204897,51702.69
T1204898,43496.008
T1204899,59034.555
T1204900,37239.598
T1204901,37239.598
T1204902,44087.43
T1204903,22583.725
T1204904,45333.277
T1204905,51919.46
T1204906,44863.8
T1204907,65187.6
T1204908,37647.992
T1204909,29817.887
T1204910,31728.006
T1204911,55438.465
T1204912,29599.91
T1204913,45723.336
T1204914,37111.29
T1204915,43427.62
T1204916,25566.717
T1204917,48695.273
T1204918,38678.215
T1204919,52634.98
T1204920,46339.516
T1204921,34306.082
T1204922,46102.758
T1204923,46102.758
T1204924,73379.78
T1204925,29561.086
T1204926,49716.664
T1204927,33833.754
T1204928,37568.6
T1204929,47599.805
T1204930,43217.785
T1204931,43838.445
T1204932,37743.438
T1204933,34775.797
T1204934,30450.162
T1204935,46311.28
T1204936,39738.168
T1204937,57547.99
T1204938,44566.246
T1204939,44554.645
T1204940,66932.086
T1204941,52533.164
T1204942,49501.008
T1204943,38322.188
T1204944,43285.074
T1204945,30104.191
T1204946,56130.195
T1204947,46661.79
T1204948,21472.594
T1204949,40328.26
T1204950,46444.95
T1204951,60163.695
T1204952,20976.982
T1204953,30104.191
T1204954,30141.332
T1204955,38282.95
T1204956,54655.7
T1204957,50792.668
T1204958,54171.254
T1204959,81348.08
T1204960,45333.277
T1204961,47260.766
T1204962,31414.818
T1204963,29601.406
T1204964,106741.65
T1204965,42829.035
T1204966,40304.504
T1204967,73274.17
T1204968,30317.484
T1204969,26224.604
T1204970,21809.559
T1204971,37239.598
T1204972,26907.822
T1204973,34642.06
T1204974,26932.36
T1204975,40016.824
T1204976,39405.17
T1204977,25631.03
T1204978,46374.785
T1204979,52092.332
T1204980,28561.482
T1204981,28833.674
T1204982,39261.7
T1204983,30317.484
T1204984,46721.266
T1204985,46316.492
T1204986,54389.58
T1204987,57464.324
T1204988,65206.332
T1204989,27776.041
T1204990,46767.36
T1204991,40328.26
T1204992,50233.434
T1204993,64426.668
T1204994,100357.26
T1204995,40694.56
T1204996,60402.07
T1204997,32853.76
T1204998,44230.62
T1204999,35208.332
T1205000,53287.957
T1205001,44969.824
T1205002,54908.836
T1205003,36762.47
T1205004,45181.902
T1205005,33739.81
T1205006,37952.027
T1205007,27783.312
T1205008,34642.06
T1205009,59802.426
T1205010,54995.977
T1205011,35208.332
T1205012,54891.4
T1205013,46486.58
T1205014,30205.902
T1205015,45181.902
T1205016,45859.39
T1205017,33873.547
T1205018,54696.28
T1205019,54353.848
T1205020,40800.766
T1205021,29321.717
T1205022,62071.87
T1205023,49054.094
T1205024,28816.803
T1205025,31744.734
T1205026,30509.25
T1205027,44940.48
T1205028,65187.6
T1205029,28561.482
T1205030,39843.137
T1205031,33313.54
T1205032,43028.793
T1205033,19587.51
T1205034,52604.938
T1205035,49755.39
T1205036,37819.51
T1205037,38835.945
T1205038,22453.025
T1205039,38512.297
T1205040,41857.832
T1205041,72000.11
T1205042,28238.629
T1205043,38855.855
T1205044,47394.133
T1205045,51012.31
T1205046,55555.914
T1205047,24249.11
T1205048,39427.617
T1205049,48595.92
T1205050,86801.44
T1205051,37202.625
T1205052,54908.836
T1205053,38496.08
T1205054,43616.613
T1205055,27296.463
T1205056,37909.355
T1205057,34642.06
T1205058,61348.113
T1205059,47648.297
T1205060,47844.766
T1205061,47408.688
T1205062,57733.06
T1205063,54785.008
T1205064,44946.29
T1205065,31536.633
T1205066,70642.68
T1205067,38335.59
T1205068,40016.824
T1205069,45181.902
T1205070,37190.51
T1205071,37202.625
T1205072,51836.875
T1205073,61054.4
T1205074,39405.17
T1205075,42829.035
T1205076,46937.363
T1205077,31861.742
T1205078,26230.104
T1205079,46767.36
T1205080,66107.95
T1205081,66856.945
T1205082,32034.85
T1205083,56785.312
T1205084,27141.363
T1205085,74919.48
T1205086,66898.336
T1205087,44755.24
T1205088,26120.996
T1205089,29601.406
T1205090,57148.88
T1205091,52217.508
T1205092,31437.121
T1205093,37463.96
T1205094,33296.812
T1205095,41513.305
T1205096,26930.863
T1205097,44211.562
T1205098,32550.865
T1205099,45397.395
T1205100,44681.582
T1205101,74672.516
T1205102,58397.062
T1205103,34435.656
T1205104,44087.43
T1205105,28273.842
T1205106,45266.527
T1205107,37328.1
T1205108,18716.383
T1205109,91893.88
T1205110,78402.83
T1205111,33470.23
T1205112,31861.742
T1205113,62561.13
T1205114,31861.742
T1205115,45333.277
T1205116,34306.082
T1205117,44566.246
T1205118,37781.73
T1205119,59928.94
T1205120,47260.766
T1205121,69969.73
T1205122,37568.6
T1205123,34562.668
T1205124,51569.09
T1205125,68875.7
T1205126,43424.637
T1205127,33758.03
T1205128,28816.803
T1205129,29882.604
T1205130,76653.89
T1205131,37909.355
T1205132,46651.66
T1205133,45668.574
T1205134,81931.73
T1205135,38512.297
T1205136,37463.96
T1205137,20277.764
T1205138,62561.13
T1205139,37328.1
T1205140,29038.39
T1205141,34642.06
T1205142,52217.508
T1205143,34865.58
T1205144,43285.074
T1205145,37202.625
T1205146,37781.73
T1205147,41513.305
T1205148,38823.734
T1205149,27141.363
T1205150,38110.125
T1205151,43217.785
T1205152,18716.383
T1205153,40016.824
T1205154,75216.7
T1205155,39427.617
T1205156,27867.182
T1205157,23303.604
T1205158,48595.92
T1205159,43616.613
T1205160,38678.215
T1205161,24249.11
T1205162,37463.96
T1205163,38496.08
T1205164,37819.51
T1205165,47648.297
T1205166,63145.78
T1205167,44087.43
T1205168,47673.977
T1205169,43894.836
T1205170,68875.7
T1205171,28816.803
T1205172,33027.234
T1205173,31744.734
T1205174,65187.6
T1205175,37586.63
T1205176,37776.3
T1205177,33470.23
T1205178,44940.48
T1205179,38870.406
T1205180,24536.91
T1205181,28561.482
T1205182,57821.785
T1205183,43103.68
T1205184,39843.137
T1205185,44087.43
T1205186,54353.848
T1205187,19587.51
T1205188,31861.742
T1205189,33873.547
T1205190,24279.451
T1205191,49024.14
T1205192,75128.72
T1205193,47844.766
T1205194,47408.688
T1205195,32001.39
T1205196,38335.59
T1205197,89011.07
T1205198,57148.88
T1205199,31861.742
T1205200,32550.865
T1205201,73336.8
T1205202,38362.34
T1205203,54718.707
T1205204,51569.09
T1205205,34435.656
T1205206,46941.633
T1205207,43968.215
T1205208,30258.344
T1205209,35208.332
T1205210,61054.4
T1205211,54891.4
T1205212,47964.84
T1205213,46486.58
T1205214,29321.717
T1205215,30205.902
T1205216,39405.17
T1205217,60001.043
T1205218,59928.94
T1205219,37239.598
T1205220,22453.025
T1205221,29817.887
T1205222,66932.086
T1205223,100357.26
T1205224,45333.277
T1205225,64426.668
T1205226,44566.246
T1205227,45723.336
T1205228,57547.99
T1205229,46374.785
T1205230,30450.162
T1205231,34775.797
T1205232,22583.725
T1205233,66107.95
T1205234,39738.168
T1205235,32034.85
T1205236,44230.62
T1205237,33739.81
T1205238,46311.28
T1205239,36762.47
T1205240,37743.438
T1205241,74919.48
T1205242,56130.195
T1205243,61946.812
T1205244,53606.902
T1205245,43217.785
T1205246,38322.188
T1205247,35208.332
T1205248,39405.17
T1205249,50233.434
T1205250,40328.26
T1205251,65345.46
T1205252,31861.742
T1205253,71639.43
T1205254,33758.03
T1205255,57937.008
T1205256,46767.36
T1205257,37568.6
T1205258,106150.92
T1205259,46721.266
T1205260,46683.734
T1205261,45333.277
T1205262,76653.89
T1205263,49501.008
T1205264,64513.65
T1205265,53341.332
T1205266,45333.277
T1205267,45315.184
T1205268,57464.324
T1205269,78402.83
T1205270,30317.484
T1205271,43496.008
T1205272,54389.58
T1205273,43481.51
T1205274,55438.465
T1205275,65206.332
T1205276,29882.604
T1205277,28561.482
T1205278,53287.957
T1205279,38335.59
T1205280,47599.805
T1205281,29601.406
T1205282,31414.818
T1205283,37677.562
T1205284,59034.555
T1205285,45671.812
T1205286,30317.484
T1205287,47394.133
T1205288,53512.723
T1205289,26224.604
T1205290,28326.273
T1205291,21809.559
T1205292,30172.127
T1205293,40263.04
T1205294,38010.426
T1205295,20765.666
T1205296,34422.582
T1205297,26907.822
T1205298,31536.633
T1205299,34306.082
T1205300,46303.008
T1205301,46205.02
T1205302,37781.73
T1205303,50628.047
T1205304,53606.902
T1205305,27783.312
T1205306,59802.426
T1205307,78026.47
T1205308,49716.664
T1205309,21060.332
T1205310,26407.3
T1205311,26932.36
T1205312,51012.31
T1205313,26930.863
T1205314,46661.79
T1205315,29561.086
T1205316,40328.26
T1205317,46102.758
T1205318,37647.992
T1205319,44755.24
T1205320,46339.516
T1205321,52634.98
T1205322,46444.95
T1205323,60402.07
T1205324,66856.945
T1205325,48695.273
T1205326,27423.3
T1205327,54655.7
T1205328,25566.717
T1205329,30278.486
T1205330,34562.668
T1205331,41513.305
T1205332,45333.277
T1205333,67741.7
T1205334,34642.06
T1205335,37568.6
T1205336,47260.766
T1205337,30141.332
T1205338,30104.191
T1205339,30551.873
T1205340,31437.121
T1205341,60163.695
T1205342,54908.836
T1205343,44940.48
T1205344,26230.104
T1205345,51836.875
T1205346,20976.982
T1205347,30392.686
T1205348,41056.88
T1205349,44863.8
T1205350,86801.44
T1205351,38024.594
T1205352,21534.871
T1205353,44087.43
T1205354,47441.203
T1205355,52416.977
T1205356,68056.31
T1205357,21472.594
T1205358,55555.914
T1205359,66898.336
T1205360,46374.785
T1205361,27777.812
T1205362,44554.645
T1205363,44087.43
T1205364,45397.395
T1205365,37111.29
T1205366,54785.008
T1205367,28833.674
T1205368,30205.902
T1205369,61348.113
T1205370,81348.08
T1205371,73274.17
T1205372,50792.668
T1205373,43217.785
T1205374,32001.39
T1205375,28092.912
T1205376,51919.46
T1205377,43424.637
T1205378,50701.953
T1205379,41047.36
T1205380,27296.463
T1205381,71733.78
T1205382,28238.629
T1205383,18825.738
T1205384,29601.406
T1205385,42829.035
T1205386,28087.803
T1205387,56785.312
T1205388,39932.66
T1205389,34306.082
T1205390,21177.928
T1205391,73379.78
T1205392,106741.65
T1205393,40016.824
T1205394,45266.527
T1205395,43427.62
T1205396,44671.777
T1205397,44566.246
T1205398,43948.727
T1205399,38678.215
T1205400,44946.29
T1205401,28816.803
T1205402,40304.504
T1205403,46102.758
T1205404,42456.652
T1205405,26120.996
T1205406,37202.625
T1205407,43838.445
T1205408,55555.914
T1205409,58505.184
T1205410,30104.191
T1205411,41857.832
T1205412,72000.11
T1205413,31728.006
T1205414,33833.754
T1205415,29249.371
T1205416,45181.902
T1205417,54171.254
T1205418,38214.266
T1205419,49800.16
T1205420,38855.855
T1205421,25631.03
T1205422,37952.027
T1205423,21122.225
T1205424,69969.73
T1205425,57733.06
T1205426,25629.533
T1205427,32001.39
T1205428,38282.95
T1205429,41772.477
T1205430,91893.88
T1205431,46767.36
T1205432,51112.863
T1205433,25343.229
T1205434,44211.562
T1205435,51702.69
T1205436,33470.23
T1205437,59440.266
T1205438,45881.473
T1205439,45859.39
T1205440,45181.902
T1205441,46256.79
T1205442,44969.824
T1205443,30396.14
T1205444,49755.39
T1205445,37202.625
T1205446,52533.164
T1205447,53287.957
T1205448,45296.777
T1205449,52416.977
T1205450,30509.25
T1205451,33313.54
T1205452,27776.041
T1205453,58397.062
T1205454,42430.207
T1205455,32853.76
T1205456,63263.22
T1205457,21534.871
T1205458,49054.094
T1205459,49144.824
T1205460,28694.664
T1205461,54696.28
T1205462,44681.582
T1205463,74932.984
T1205464,51569.09
T1205465,37190.51
T1205466,47032.69
T1205467,46316.492
T1205468,34642.06
T1205469,42829.035
T1205470,40800.766
T1205471,56416.42
T1205472,54908.836
T1205473,28273.842
T1205474,47869.066
T1205475,43028.793
T1205476,62071.87
T1205477,49988.98
T1205478,23460.928
T1205479,78450.414
T1205480,47260.766
T1205481,28273.842
T1205482,39919.473
T1205483,40694.56
T1205484,74672.516
T1205485,50941.543
T1205486,39801.51
T1205487,33296.812
T1205488,38835.945
T1205489,29599.91
T1205490,39261.7
T1205491,46937.363
T1205492,38193.88
T1205493,27812.547
T1205494,54995.977
T1205495,37239.598
T1205496,65345.46
T1205497,44566.246
T1205498,53287.957
T1205499,100357.26
T1205500,44566.246
T1205501,27776.041
T1205502,42430.207
T1205503,28087.803
T1205504,29882.604
T1205505,43481.51
T1205506,37568.6
T1205507,40694.56
T1205508,30258.344
T1205509,45333.277
T1205510,69969.73
T1205511,39405.17
T1205512,46316.492
T1205513,47869.066
T1205514,30317.484
T1205515,54389.58
T1205516,57464.324
T1205517,53341.332
T1205518,71733.78
T1205519,37239.598
T1205520,44755.24
T1205521,44863.8
T1205522,39261.7
T1205523,28833.674
T1205524,38282.95
T1205525,65206.332
T1205526,45333.277
T1205527,46767.36
T1205528,55875.914
T1205529,40016.824
T1205530,50233.434
T1205531,46767.36
T1205532,33758.03
T1205533,31728.006
T1205534,31861.742
T1205535,57937.008
T1205536,49501.008
T1205537,51702.69
T1205538,44087.43
T1205539,46683.734
T1205540,40328.26
T1205541,41056.88
T1205542,46721.266
T1205543,50701.953
T1205544,23460.928
T1205545,41772.477
T1205546,50941.543
T1205547,27812.547
T1205548,23303.604
T1205549,32550.865
T1205550,37463.96
T1205551,59117.797
T1205552,42829.035
T1205553,37463.96
T1205554,28273.842
T1205555,62561.13
T1205556,33296.812
T1205557,37328.1
T1205558,32001.39
T1205559,78450.414
T1205560,43217.785
T1205561,18716.383
T1205562,66898.336
T1205563,21534.871
T1205564,29038.39
T1205565,45397.395
T1205566,47200.848
T1205567,52217.508
T1205568,45881.473
T1205569,33470.23
T1205570,58397.062
T1205571,31861.742
T1205572,39919.473
T1205573,38193.88
T1205574,47260.766
T1205575,37586.63
T1205576,26230.104
T1205577,47673.977
T1205578,43894.836
T1205579,59440.266
T1205580,45296.777
T1205581,30205.902
T1205582,68875.7
T1205583,46937.363
T1205584,44681.582
T1205585,48373.51
T1205586,46941.633
T1205587,38362.34
T1205588,28273.842
T1205589,74672.516
T1205590,44211.562
T1205591,31861.742
T1205592,45296.418
T1205593,63145.78
T1205594,71356.67
T1205595,50628.047
T1205596,34306.082
T1205597,53606.902
T1205598,39932.66
T1205599,46374.785
T1205600,74919.48
T1205601,51836.875
T1205602,25631.03
T1205603,32034.85
T1205604,73854.62
T1205605,21122.225
T1205606,22583.725
T1205607,26120.996
T1205608,45333.277
T1205609,51919.46
T1205610,29817.887
T1205611,21177.928
T1205612,66107.95
T1205613,45266.527
T1205614,44671.777
T1205615,45315.184
T1205616,43496.008
T1205617,28816.803
T1205618,61946.812
T1205619,58505.184
T1205620,66932.086
T1205621,37647.992
T1205622,43424.637
T1205623,37781.73
T1205624,28326.273
T1205625,34435.656
T1205626,27141.363
T1205627,53911.35
T1205628,34422.582
T1205629,38010.426
T1205630,34562.668
T1205631,41513.305
T1205632,32001.39
T1205633,37568.6
T1205634,44087.43
T1205635,21060.332
T1205636,68056.31
T1205637,30278.486
T1205638,29601.406
T1205639,18825.738
T1205640,31437.121
T1205641,44755.24
T1205642,33739.81
T1205643,26930.863
T1205644,67741.7
T1205645,68760.14
T1205646,26932.36
T1205647,52470.895
T1205648,30104.191
T1205649,37909.355
T1205650,27296.463
T1205651,30104.191
T1205652,54785.008
T1205653,34865.58
T1205654,28092.912
T1205655,34642.06
T1205656,47673.977
T1205657,73379.78
T1205658,43217.785
T1205659,49912.57
T1205660,51569.09
T1205661,47844.766
T1205662,47648.297
T1205663,25629.533
T1205664,38496.08
T1205665,29321.717
T1205666,37190.51
T1205667,32001.39
T1205668,49988.98
T1205669,67201.62
T1205670,38335.59
T1205671,43285.074
T1205672,37819.51
T1205673,43616.613
T1205674,38496.08
T1205675,45723.336
T1205676,27783.312
T1205677,45018.2
T1205678,38678.215
T1205679,20277.764
T1205680,47441.203
T1205681,41513.305
T1205682,40016.824
T1205683,38823.734
T1205684,45018.2
T1205685,38110.125
T1205686,52416.977
T1205687,28238.629
T1205688,27777.812
T1205689,48595.92
T1205690,86801.44
T1205691,39427.617
T1205692,37781.73
T1205693,37202.625
T1205694,30392.686
T1205695,69195.05
T1205696,44940.48
T1205697,27867.182
T1205698,54908.836
T1205699,73336.8
T1205700,40800.766
T1205701,56416.42
T1205702,53606.902
T1205703,33027.234
T1205704,52416.977
T1205705,37776.3
T1205706,21534.871
T1205707,38870.406
T1205708,30509.25
T1205709,44940.48
T1205710,49144.824
T1205711,25343.229
T1205712,24536.91
T1205713,28561.482
T1205714,39843.137
T1205715,74932.984
T1205716,43103.68
T1205717,47032.69
T1205718,54353.848
T1205719,57821.785
T1205720,43028.793
T1205721,28694.664
T1205722,38335.59
T1205723,19587.51
T1205724,65681.23
T1205725,33313.54
T1205726,49543.74
T1205727,28816.803
T1205728,49054.094
T1205729,54718.707
T1205730,33873.547
T1205731,54995.977
T1205732,44087.43
T1205733,65653.62
T1205734,35208.332
T1205735,30551.873
T1205736,34642.06
T1205737,43968.215
T1205738,45859.39
T1205739,54891.4
T1205740,38512.297
T1205741,47964.84
T1205742,46486.58
T1205743,45181.902
T1205744,46256.79
T1205745,30205.902
T1205746,31744.734
T1205747,59029.816
T1205748,49024.14
T1205749,24279.451
T1205750,51112.863
T1205751,38835.945
T1205752,54696.28
T1205753,39801.51
T1205754,33313.54
T1205755,24249.11
T1205756,45668.574
T1205757,39405.17
T1205758,52533.164
T1205759,49716.664
T1205760,47599.805
T1205761,33470.23
T1205762,54908.836
T1205763,46661.79
T1205764,29561.086
T1205765,54640.1
T1205766,40328.26
T1205767,44554.645
T1205768,46102.758
T1205769,60163.695
T1205770,27423.3
T1205771,43217.785
T1205772,52634.98
T1205773,38024.594
T1205774,46444.95
T1205775,29601.406
T1205776,20976.982
T1205777,54655.7
T1205778,21472.594
T1205779,41857.832
T1205780,37111.29
T1205781,51569.09
T1205782,38322.188
T1205783,29599.91
T1205784,44087.43
T1205785,35208.332
T1205786,28561.482
T1205787,34562.668
T1205788,57547.99
T1205789,106150.92
T1205790,56785.312
T1205791,30450.162
T1205792,32853.76
T1205793,34775.797
T1205794,39738.168
T1205795,43838.445
T1205796,66856.945
T1205797,64513.65
T1205798,38678.215
T1205799,44969.824
T1205800,44230.62
T1205801,46374.785
T1205802,36762.47
T1205803,46311.28
T1205804,37743.438
T1205805,81348.08
T1205806,51012.31
T1205807,56130.195
T1205808,30396.14
T1205809,25566.717
T1205810,48695.273
T1205811,45333.277
T1205812,30172.127
T1205813,46102.758
T1205814,28238.629
T1205815,37239.598
T1205816,69969.73
T1205817,21809.559
T1205818,30141.332
T1205819,38214.266
T1205820,46205.02
T1205821,42456.652
T1205822,26907.822
T1205823,59802.426
T1205824,31536.633
T1205825,37952.027
T1205826,46303.008
T1205827,43427.62
T1205828,53606.902
T1205829,49800.16
T1205830,22453.025
T1205831,45181.902
T1205832,53287.957
T1205833,20765.666
T1205834,29249.371
T1205835,37202.625
T1205836,43948.727
T1205837,37677.562
T1205838,45671.812
T1205839,33833.754
T1205840,34642.06
T1205841,54171.254
T1205842,46339.516
T1205843,42829.035
T1205844,37202.625
T1205845,26407.3
T1205846,47260.766
T1205847,106741.65
T1205848,40263.04
T1205849,40304.504
T1205850,34306.082
T1205851,60001.043
T1205852,47394.133
T1205853,46721.266
T1205854,26224.604
T1205855,57733.06
T1205856,30317.484
T1205857,50792.668
T1205858,31414.818
T1205859,44946.29
T1205860,53512.723
T1205861,30104.191
T1205862,32001.39
T1205863,21534.871
T1205864,46374.785
T1205865,34435.656
T1205866,65653.62
T1205867,46721.266
T1205868,47673.977
T1205869,43616.613
T1205870,60041.207
T1205871,21472.594
T1205872,37202.625
T1205873,44946.29
T1205874,46102.758
T1205875,43427.62
T1205876,54785.008
T1205877,45859.39
T1205878,47441.203
T1205879,42881.566
T1205880,28238.629
T1205881,25629.533
T1205882,43217.785
T1205883,38835.945
T1205884,33313.54
T1205885,57821.785
T1205886,25343.229
T1205887,38335.59
T1205888,38870.406
T1205889,54908.836
T1205890,53606.902
T1205891,37202.625
T1205892,51569.09
T1205893,38193.88
T1205894,59440.266
T1205895,44211.562
T1205896,50941.543
T1205897,33296.812
T1205898,44087.43
T1205899,30205.902
T1205900,25631.03
T1205901,37111.29
T1205902,29601.406
T1205903,63669.367
T1205904,21177.928
T1205905,45266.527
T1205906,40016.824
T1205907,41056.88
T1205908,27776.041
T1205909,34562.668
T1205910,44969.824
T1205911,39932.66
T1205912,49024.14
T1205913,60001.043
T1205914,44864.234
T1205915,52470.895
T1205916,66932.086
T1205917,40328.26
T1205918,39405.17
T1205919,46767.36
T1205920,46683.734
T1205921,31861.742
T1205922,38010.426
T1205923,106150.92
T1205924,30258.344
T1205925,32034.85
T1205926,33389.11
T1205927,45315.184
T1205928,21060.332
T1205929,37781.73
T1205930,37463.96
T1205931,31861.742
T1205932,48373.51
T1205933,29817.887
T1205934,34775.797
T1205935,44230.62
T1205936,49716.664
T1205937,67201.62
T1205938,37819.51
T1205939,66856.945
T1205940,47648.297
T1205941,26907.822
T1205942,33313.54
T1205943,39427.617
T1205944,38823.734
T1205945,41513.305
T1205946,38678.215
T1205947,24249.11
T1205948,46205.02
T1205949,30172.127
T1205950,59802.426
T1205951,26407.3
T1205952,43217.785
T1205953,29601.406
T1205954,40328.26
T1205955,56130.195
T1205956,47673.977
T1205957,94166.85
T1205958,37190.51
T1205959,32001.39
T1205960,44087.43
T1205961,43424.637
T1205962,45397.395
T1205963,66898.336
T1205964,42829.035
T1205965,58397.062
T1205966,46937.363
T1205967,53070.562
T1205968,26230.104
T1205969,31437.121
T1205970,47260.766
T1205971,45296.777
T1205972,45881.473
T1205973,27812.547
T1205974,78450.414
T1205975,28273.842
T1205976,21534.871
T1205977,18825.738
T1205978,28087.803
T1205979,53911.35
T1205980,39919.473
T1205981,46374.785
T1205982,51836.875
T1205983,26120.996
T1205984,57733.06
T1205985,50792.668
T1205986,40304.504
T1205987,106741.65
T1205988,54171.254
T1205989,20976.982
T1205990,60163.695
T1205991,54640.1
T1205992,54908.836
T1205993,81348.08
T1205994,32853.76
T1205995,40694.56
T1205996,53287.957
T1205997,46767.36
T1205998,39261.7
T1205999,46316.492
T1206000,48557.49
T1206001,69969.73
T1206002,53956.684
T1206003,28816.803
T1206004,40476.156
T1206005,68056.31
T1206006,37952.027
T1206007,84533.48
T1206008,44671.777
T1206009,44940.48
T1206010,28092.912
T1206011,57049.176
T1206012,49988.98
T1206013,56416.42
T1206014,39801.51
T1206015,46256.79
T1206016,51112.863
T1206017,67394.914
T1206018,30392.686
T1206019,74932.984
T1206020,23460.928
T1206021,49543.74
T1206022,43103.68
T1206023,24536.91
T1206024,37776.3
T1206025,33027.234
T1206026,59029.816
T1206027,24279.451
T1206028,43968.215
T1206029,56005.246
T1206030,52416.977
T1206031,45018.2
T1206032,49800.16
T1206033,41772.477
T1206034,31728.006
T1206035,37239.598
T1206036,71733.78
T1206037,44863.8
T1206038,47869.066
T1206039,51702.69
T1206040,42430.207
T1206041,38678.215
T1206042,39873.234
T1206043,52533.164
T1206044,33470.23
T1206045,44554.645
T1206046,49004.05
T1206047,43838.445
T1206048,33833.754
T1206049,42456.652
T1206050,34306.082
T1206051,43948.727
T1206052,38214.266
T1206053,27777.812
T1206054,21122.225
T1206055,45181.902
T1206056,41857.832
T1206057,45018.2
T1206058,44755.24
T1206059,61946.812
T1206060,74919.48
T1206061,73854.62
T1206062,66107.95
T1206063,46661.79
T1206064,71356.67
T1206065,37568.6
T1206066,65345.46
T1206067,41513.305
T1206068,33758.03
T1206069,54389.58
T1206070,30317.484
T1206071,65206.332
T1206072,50233.434
T1206073,29882.604
T1206074,100357.26
T1206075,35208.332
T1206076,28561.482
T1206077,64513.65
T1206078,57464.324
T1206079,34562.668
T1206080,27141.363
T1206081,34306.082
T1206082,68760.14
T1206083,28238.629
T1206084,42829.035
T1206085,56785.312
T1206086,41291.027
T1206087,47394.133
T1206088,51012.31
T1206089,45333.277
T1206090,33739.81
T1206091,32550.865
T1206092,31861.742
T1206093,40016.824
T1206094,68875.7
T1206095,37328.1
T1206096,45296.418
T1206097,33470.23
T1206098,52217.508
T1206099,37463.96
T1206100,71529.05
T1206101,18716.383
T1206102,47200.848
T1206103,48082.8
T1206104,33028.97
T1206105,39405.17
T1206106,45333.277
T1206107,46486.58
T1206108,30205.902
T1206109,69195.05
T1206110,44940.48
T1206111,28561.482
T1206112,54353.848
T1206113,19587.51
T1206114,65681.23
T1206115,43028.793
T1206116,30509.25
T1206117,61996.617
T1206118,28816.803
T1206119,54696.28
T1206120,31744.734
T1206121,49143.918
T1206122,50914.74
T1206123,54995.977
T1206124,49912.57
T1206125,27296.463
T1206126,45181.902
T1206127,86801.44
T1206128,35208.332
T1206129,47964.84
T1206130,44087.43
T1206131,39843.137
T1206132,34642.06
T1206133,54655.7
T1206134,46444.95
T1206135,47260.766
T1206136,26224.604
T1206137,42174.453
T1206138,30317.484
T1206139,37239.598
T1206140,21809.559
T1206141,30141.332
T1206142,31536.633
T1206143,22453.025
T1206144,38512.297
T1206145,40212.285
T1206146,48595.92
T1206147,37202.625
T1206148,38496.08
T1206149,37909.355
T1206150,49143.918
T1206151,47844.766
T1206152,38496.08
T1206153,33873.547
T1206154,54718.707
T1206155,30104.191
T1206156,43481.51
T1206157,52634.98
T1206158,53287.957
T1206159,45668.574
T1206160,46102.758
T1206161,45333.277
T1206162,29561.086
T1206163,47599.805
T1206164,30551.873
T1206165,43496.008
T1206166,53606.902
T1206167,40263.04
T1206168,22583.725
T1206169,46303.008
T1206170,44087.43
T1206171,46311.28
T1206172,55875.914
T1206173,57547.99
T1206174,49144.824
T1206175,39738.168
T1206176,27423.3
T1206177,20277.764
T1206178,37647.992
T1206179,43894.836
T1206180,59437.32
T1206181,46721.266
T1206182,42191.94
T1206183,50628.047
T1206184,29038.39
T1206185,53512.723
T1206186,61229.44
T1206187,43217.785
T1206188,49501.008
T1206189,23303.604
T1206190,37568.6
T1206191,59117.797
T1206192,37677.562
T1206193,46339.516
T1206194,30278.486
T1206195,69969.73
T1206196,25566.717
T1206197,67741.7
T1206198,38362.34
